peliculaURI,peliculaURILabel,logoURL,duracion,coste,recaudacion,audienciaRecomendadaLabel,generos,paisOrigen,valoraciones,productores,premioConcat,personas
http://www.wikidata.org/entity/Q165817,Salvar al soldado Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Saving-private-ryan-logo.svg,169,1554610000,18880312815,,cine de drama[http://www.wikidata.org/entity/Q130232] || cine de acción[http://www.wikidata.org/entity/Q188473] || cine bélico[http://www.wikidata.org/entity/Q369747],Estados Unidos[América del Norte],94%[WIKIDATA] || 8.7/10[WIKIDATA] || 91/100[WIKIDATA],,Óscar al mejor director[http://www.wikidata.org/entity/Q103360],Tom Hanks[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Dale Dye[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Bryan Cranston[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Matt Damon[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Vin Diesel[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Jeremy Davies[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Paul Giamatti[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Giovanni Ribisi[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Dennis Farina[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Adam Goldberg[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ted Danson[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Edward Burns[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Barry Pepper[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Kathleen Byron[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Nathan Fillion[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Tom Sizemore[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Andrew Scott[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || John de Lancie[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ryan Hurst[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Corey Johnson[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Max Martini[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Harve Presnell[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Martin Hub[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Leland Orser[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg]
http://www.wikidata.org/entity/Q165817,Salvar al soldado Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Saving-private-ryan-logo.svg,169,1554610000,18397963212,,cine de drama[http://www.wikidata.org/entity/Q130232] || cine de acción[http://www.wikidata.org/entity/Q188473] || cine bélico[http://www.wikidata.org/entity/Q369747],Estados Unidos[América del Norte],94%[WIKIDATA] || 8.7/10[WIKIDATA] || 91/100[WIKIDATA],,Óscar al mejor director[http://www.wikidata.org/entity/Q103360],Tom Hanks[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Dale Dye[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Bryan Cranston[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Matt Damon[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Vin Diesel[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Jeremy Davies[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Paul Giamatti[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Giovanni Ribisi[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Dennis Farina[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Adam Goldberg[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ted Danson[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Edward Burns[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Barry Pepper[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Kathleen Byron[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Nathan Fillion[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Tom Sizemore[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Andrew Scott[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || John de Lancie[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ryan Hurst[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Corey Johnson[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Max Martini[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Harve Presnell[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Martin Hub[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Leland Orser[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg]
http://www.wikidata.org/entity/Q483941,La lista de Schindler,http://commons.wikimedia.org/wiki/Special:FilePath/Schindlers%20List%20logo.png,195,1776720000,21151443386,,cine bélico[http://www.wikidata.org/entity/Q369747] || cine de drama[http://www.wikidata.org/entity/Q130232] || película basada en una novela[http://www.wikidata.org/entity/Q52207399] || cine biográfico[http://www.wikidata.org/entity/Q645928],Estados Unidos[América del Norte],95/100[WIKIDATA] || 98%[WIKIDATA] || 9.2/10[WIKIDATA],,Óscar al mejor director[http://www.wikidata.org/entity/Q103360],Maja Ostaszewska[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Andrzej Seweryn[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Elina Löwensohn[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Bettina Kupfer[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Mark Ivanir[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Branko Lustig[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Hans-Michael Rehberg[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Henryk Bista[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Edward Linde-Lubaszenko[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Paweł Deląg[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Tadeusz Huk[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Anna Mucha[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Olaf Lubaszenko[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Jonathan Sagall[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Agnieszka Wagner[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Friedrich von Thun[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Rami Heuberger[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Jerzy Nowak[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Grzegorz Damięcki[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Piotr Polk[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Embeth Davidtz[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ezra Dagan[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Razia Israeli[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ben Kingsley[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Maria Peszek[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Caroline Goodall[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Liam Neeson[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Götz Otto[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Erwin Leder[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Maciej Kozłowski[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ralph Fiennes[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Ludger Pistor[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Martin Semmelrogge[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || August Schmölzer[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Jochen Nickel[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg] || Norbert Weisser[http://commons.wikimedia.org/wiki/Special:FilePath/Anand%20Tiwari%2C%20Puja%20Gupta%2C%20Kunal%20Khemu%20Promotions%20of%20%27Go%20Goa%20Gone%27%20in%20association%20with%20Volkswagen%2004.jpg]
